https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc04415f?casa_token=ZH5yfZ6m5VcAAAAA:xwnW7ecchJQXkGhJl7moy7mMF1F5S90rVvDkp_oEikq5Mp1kP_cQa806LW9CfKh0r2MzBQMm-q9mPw,['betaElimination'],Synthesis of β-and γ-lactam fused dihydropyrazinones from Ugi adducts via a sequential ring construction strategy,2020.0,16,"… occurred via 1,2-elimination affording the product 13 in 62% … 4, density functional theory (DFT) calculations were … /6-31G(d) level of DFT on the Gaussian-09 program package. …"
https://pubs.rsc.org/en/content/articlehtml/2019/cc/c9cc04785a?casa_token=8-I22xfeZyAAAAAA:vTvHT0dwqvqV4vrZzOyyxHpnZi46Qe4hBHgW1mAcvb-SwXkTgALVklArn_Zg89HaXsTrQrNlT4H08A,['betaElimination'],Recent advances in alkoxy radical-promoted C–C and C–H bond functionalization starting from free alcohols,2019.0,183,"… fluorination and silver-mediated reductive elimination, and supported the radical pathway. … The DFT studies also verified the feasibility of the reaction. A plausible mechanism is …"
https://pubs.rsc.org/en/content/articlehtml/2017/cc/c7cc05225a?casa_token=xBAcmUkr0KIAAAAA:xH0mNCUU1arrMXXyK7JZAZtKqOY44RfdxCaMP7WZmLQW7uu07eAti4K1TFgapuLtBvxwHYARzcH6QQ,['betaElimination'],Stereodivergent hydrodefluorination of gem-difluoroalkenes: selective synthesis of (Z)-and (E)-monofluoroalkenes,2017.0,105,… By considering the transition state of the elimination of the Cu–… and the F group in the elimination transition state of the copper(… The DFT calculations suggested that the stereoselectivity …
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d3cc03919f?casa_token=5QzPEa6gDTQAAAAA:fjmpbpsfN36Yn5A7fTl2TEzCPTpC_n9IOHhBWwqoj5IavcqNNT6qe6M3PMrOU8Iu2bUCoO5cx4-EJQ,['betaElimination'],Iron-catalyzed β-hydroxymethylative carbonylation of styrene under photo-irradiation,2023.0,10,"… elimination … DFT calculations suggested that this conversion could be convincing. 13b Furthermore, it is generally accepted that intermediate B tended to undergo β-hydride elimination …"
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc02300k?casa_token=o8Nq3a_AJn8AAAAA:B-87hiwkUr_GELqlKgzu1pBiJ-0uOQSaDJUh3RNrBRQ3NvFypZZCl8Hg-H9lKNu7rqApTi7joplQVg,['betaElimination'],Bimolecular vinylation of arenes by vinyl cations,2020.0,14,"… as an electrophile, which is corroborated by DFT calculations, deuterium-labeling and other control … Triflate elimination was also observed using the peculiar conjugated substrate 1t. …"
https://pubs.rsc.org/en/content/articlehtml/2024/cc/d4cc03552f?casa_token=XMFdcIvR7QMAAAAA:pGkaymLzO7nHhMffdGFCmjTdy2VK61WwN3MHCeNjrqcc8_83MX8BpnzLxu6ox8MxUAJbo7GnTVWDWQ,['betaElimination'],Visible-light-induced redox-neutral difunctionalization of alkenes and alkynes,2024.0,12,… The DFT calculations also supported the hypothesis that the deconjugation of the π-system … 6 ) to generate alkyl radical 4ivia the elimination of two molecules of CO 2 and the generation …
https://pubs.rsc.org/en/content/articlehtml/2018/cc/c8cc08708c?casa_token=iNlIopv8ttYAAAAA:7XlGUfGrRMM9zGsWRgY2NBcnO2lx6qr5B-iuxiWx34DlhCx3sEFd898C6PmByB2NsjuxDcIWAi8iLQ,['betaElimination'],Computational and experimental studies on copper-mediated selective cascade C–H/N–H annulation of electron-deficient acrylamide with arynes,2019.0,37,"… by experimental and density functional theory (DFT) studies … investigations by experimental and DFT studies provide a … carbocupration with arynes, reductive elimination of III yields the …"
https://pubs.rsc.org/en/content/articlehtml/2021/cc/d1cc02744a?casa_token=W3n9VplWI_cAAAAA:e66gLiZRdox541uBU3jxrSAaPhgXSEA4HJ3xjQ4FL665-8cerUa7z_jbVBH70OayxIE18wPU2Hz9wQ,['betaElimination'],Oxymetalation or oxidative cyclization? mechanism of Pd-catalyzed annulation of enynones,2021.0,1,"… and reductive elimination, which was supported by DFT calculations… In conclusion, DFT calculations were employed to exhibit the … DFT calculations found that when the triple bond of the …"
https://pubs.rsc.org/en/content/articlehtml/2017/cc/c6cc09575e?casa_token=Ks1ZkDsdWfEAAAAA:-OEDHI1zAtYOMdaw8edCZMbQ2ytQXKeYOn3biIzkWxlWiiQSLWVXlvK9bhsxdo89z8T7qBk3o75d2g,['betaElimination'],Organometallic chemistry using partially fluorinated benzenes,2017.0,120,"… mass spectrometry, supplemented by DFT calculations. The arene … η 6 -Coordination modes were suggested by DFT … arenes with the concomitant elimination of dihydrogen. Reactions …"
https://pubs.rsc.org/en/content/articlehtml/2022/cc/d2cc04942b?casa_token=9vmlpgLIaZgAAAAA:5yN5kbFDgl3AJ3XVNTqk7PN3IAvAYQbuddoi4bpD9hC5ozIfpHCGf6iKQ7fRWLN4bjRwreXdK65mNw,['betaElimination'],"Pd-catalysed, Ag-assisted C2–H alkenylation of benzophospholes",2022.0,10,… –C bond of 5 and β-H elimination (5 to 6 to 7 and 3aa). The elimination of HX from HPdX 7 is … Our preliminary DFT calculations (Fig. S4–S7 in the ESI†) suggest that the planarity of the …
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc02398a?casa_token=baWYWTdGI8IAAAAA:7o-ypTKUfxjMYMbDJ52LUcvzKUl354vhQFha4cI6kLvIJq-dUVrj2wc02Br1vU1VM-8qDHEEtMwXQQ,['betaElimination'],Construction of multiple bonds via a domino reaction of trifluoroacetimidoyl nitriles with in situ generated bis-nucleophiles,2020.0,5,"… etc. undergoes addition/elimination process to afford imines … , we performed density functional theory (DFT) calculations … to afford intermediate Fvia elimination 11 and addition process…"
https://pubs.rsc.org/en/content/articlehtml/2022/cc/d2cc00172a?casa_token=EmqZnHEoHCsAAAAA:FaHdL7D-vur7mgrm1Hspzdwx7gc2Ptz_okv6BF6TimyzEWz_TC-X_3xhWIdD6KskgRGJs_etOy5e8Q,['betaElimination'],Multiple annulations of inert C (sp 2)–H bonds with alkynes,2022.0,54,"… Elimination of a ketene moiety from 23-III gives 23-IV. Finally, insertion … elimination of 23-V delivers indolo[2,1-a]isoquinoline 24 (Scheme 7). Kinetic isotope effect experiments and DFT …"
https://pubs.rsc.org/en/content/articlepdf/2025/cc/d4cc06546h?casa_token=1GYqS1uqizoAAAAA:fQCR48R5YhCnXrL6e9qyNkVaeYvmXKtVlq6tDAd5WSZwI0A8lY2gJlbl3vunt1-JZs7NVDaIUbH1fw,['betaElimination'],Palladium Catalyzed Regioselective Distal C (sp2)-H Functionalization,2025.0,0,"… was deciphered by Density Functional Theory (DFT) studies … this C−H activation step, while DFT studies elucidated the role of the … alignment during β-hydride elimination. The protocol is …"
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d3cc03264g?casa_token=I3TVrZ81OQMAAAAA:vVl5kdgagQd6blbfaS9KMzBcQsJgLkDIhL8O9Qvz_-wVH8iyQ2thGLTFDde_v6sSBiWFE6r8EpeLSg,['betaElimination'],Photocatalytic C–F alkylation of trifluoromethyls using o-phosphinophenolate: mechanistic insights and substrate prediction,2023.0,1,"… ]PF 6 was reported, and DFT calculations revealed the crucial dual role of the HFIP solvent in weakening the C–F bond and stabilizing the eliminated fluoride anion. Although the above …"
https://pubs.rsc.org/en/content/articlehtml/2019/cc/c9cc05458h?casa_token=D2duFl82AC0AAAAA:u90qiHfteCSwTdwGyktm4-l7dXr0DTB-Xx4GIG0odsIXPeIGjID3doct2tWNrN0JOc_K1XApZ_KYUw,['betaElimination'],Mechanistic understanding of catalysis by combining mass spectrometry and computation,2019.0,31,… computational software as well as density functional theory (DFT)-based computational methods … DFT calculations revealed an oxidative addition/reductive elimination mechanism and …
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc06085b?casa_token=MCMxwYgmq2oAAAAA:dM5a1fxqqIAICkr7A6h4anx0tfmA9HSqys_oGppo5fPbbFdD41Ueb3t2XBqV09yctnKFx0k-U4VWgw,['betaElimination'],Reductive activation of Pd II-precatalysts via decarboxylation of pivalate in direct C–H arylation reactions,2020.0,8,"… methods based on density functional theory (DFT) and NaOPiv in … that solvents bearing acidic beta-hydrides can reduce Pd II . … show that the reductive elimination to furnish the 2,2′-…"
https://pubs.rsc.org/en/content/articlehtml/2025/cc/d4cc05108d?casa_token=Ny_WDQaqgkwAAAAA:m0M8G5hCWv5P2FCVJ2qlwYWxffkRqiT_hFEcXTJxMY0jxiwrH1ytV1Mdp2X_OQUd9CUEcQGtorMjWQ,['betaElimination'],Recent advances in photochemical strain-release reactions of bicyclo [1.1. 0] butanes,2025.0,1,"… Based on the kinetic studies and DFT calculations, the proposed mechanistic details are outlined in … Finally, 4C undergoes a β-H-elimination to deliver hydroalkenylation product 14 and …"
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc05354f?casa_token=qXzs0dc3ke4AAAAA:z-KA-rYAVa9lVulI20VQw9VHfjCNXw01gsU4C1l9GAynGlwVz3kpK13V9TC3qNMROSOBxCksEZbx3Q,['betaElimination'],Hypervalent iodine reagent-mediated reactions involving rearrangement processes,2020.0,73,"… The results of DFT calculations showed that 31 first reacted with the hypervalent iodine … [1,2]-Aryl migration of 35 followed by the elimination of PhI gave cationic intermediate 36, which …"
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d3cc01604h?casa_token=OtuB17B9fwQAAAAA:tOdBrZLThD33D6o4o0mJkj4JC_se6D1_du2u_IF9dbyJ9Rq1aQXgcwrjRecMRJBaKWUtykSzTymemw,['betaElimination'],Ru (ii)/Ru (iv)-catalyzed C (sp 2)–H allylation with alkene difunctionalization to access isochroman-1-imines,2023.0,3,"… olefin insertion followed by β-elimination and, in principle, the … Various DFT analysis and other experiments were carried out to … A DFT analysis predicted the latter process to be highly …"
https://pubs.rsc.org/en/content/articlehtml/2021/cc/d1cc05730h?casa_token=BupJ5b3OakcAAAAA:ugBEHA0IlHcFb7igSdW0CZEfbhop_pBAw5_S8CQayf8WFCBWIkZU-m0bt_Jw2BfhiRBjByUWKXMuvA,['betaElimination'],"Three-component 1, 2-dicarbofunctionalization of alkenes involving alkyl radicals",2022.0,73,"… elimination must be faster than β-H elimination to inhibit the competitive Heck reaction. … Mechanistic experiments and DFT calculations revealed that the alkyl radical I, which was …"
https://pubs.rsc.org/en/content/articlehtml/2016/cc/c6cc03947b?casa_token=JSm7LpLwbioAAAAA:sNaQ6u111Sh5PgJDyGzNgKLQXy0B1lnl90G7lafJ4GfRtIcQKE1TPAN2iZZQzG5h_B8kKHEhw3xHFw,['betaElimination'],The importance of the Lewis base in lithium mediated metallation and bond cleavage reaction of allyl amines and allyl phosphines,2016.0,13,"… , we turned to density functional calculations (DFT) using the Gaussian 09 suite of software (… , suggesting the barrier to elimination is large. In contrast, DFT calculations for the P-…"
https://pubs.rsc.org/en/content/articlehtml/2024/cc/d4cc02700k?casa_token=lUU06o9FIVoAAAAA:aOOwqax4QPzT9kLafqftv-CilPiiP-onJKHM1JJRTn0yqrt_6XNGDEoU6NQpBRyPwjeJfIpgiCtaTw,['betaElimination'],"ZnCl 2-catalysed transfer hydrogenation of carbonyls and chemoselective reduction of the C [double bond, length as m-dash] C bond in α, β-unsaturated …",2024.0,0,"… A detailed mechanistic study using DFT calculations (B3LYP-D3/def2-TZVP) revealed the key role … DFT studies were also undertaken to examine the electronic structure, bonding, and …"
https://pubs.rsc.org/en/content/articlehtml/2024/cc/d4cc03252g?casa_token=3MASiboRxrkAAAAA:Nwn6Ab9lpnaj3IyGIeS2MKrVCf--xHZ3XePilt90lMAtmcbHKwPvVawtXPVNUbYmv_lwfrKmoXlLcg,['betaElimination'],Recent advances in metal carbene induced-semipinacol rearrangements,2024.0,0,"… In the proposed reaction mechanism supported with DFT calculations, a nucleophilic attack … carbenes prior to alkenyl group and elimination of the gold catalyst produce indenones 79. …"
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d2cc06967a?casa_token=YNhHBQhVM-4AAAAA:R3GqI01LobxWiNGAaEX0njsL_7XaPP8nbYgZYY14JaWq6lIG7mF8YmR6j1gtVVpsrUDjEEaDtV6s3w,['betaElimination'],Photoexcited cobalt catalysed endo-selective alkyl Heck reaction,2023.0,8,"… experiments and DFT calculations suggest a concerted β-hydrogen elimination event to … single electron transfer (ISET) and the β hydrogen elimination and S N 2 steps. Thus, complex A …"
https://pubs.rsc.org/en/content/articlehtml/2018/cc/c8cc04945a?casa_token=nwrTCGmg5UQAAAAA:7bRZGDHAVHmySJY8OLCO2wmokw0PQkTjKY8NHsB2Z4rZDWRBoG7N-OmsNUowp1fui6EuVNVWKOZL9w,['betaElimination'],"… a trans-[H–Mo [quadruple bond, length as m-dash] Mo–H] unit towards alkenes and alkynes: bimetallic migratory insertion, H-elimination and other reactions",2018.0,0,"… migratory insertion and β-H elimination are, as expected, … core of A required for bimetallic reductive elimination of C 2 H 6 is … of 1·THF and geometry of the DFT optimized transition state. …"
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc00106f?casa_token=i3aG1Y0dtuIAAAAA:4cKbYRaHTLhq0GFzjWdlolV13SFZNktxTxhIEGivJzpVHX1M7yx2fABKqY7EFGtaWDYKJQ61lj0Svw,['betaElimination'],Gold and hypervalent iodine (III): liaisons over a decade for electrophilic functional group transfer reactions,2020.0,106,… by Ariafard's group who employed DFT studies to suggest that … Complex 10 then undergoes β-elimination to give the … by indole metalation and reductive elimination to furnish the desired …
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d3cc02236f?casa_token=U8XPlzmloBsAAAAA:NHuVNImpeMdJVBQ-03RRyqX46atLsepsm180_c1vRTl8M3VvhgSipdsprwgdcAzl1d2SNaM1RjvWug,['betaElimination'],Accessing unnatural α-amino acids with tetrasubstituted stereogenic centers via catalytic enantioselective reactions of ketimine-type α-iminoesters/α …,2023.0,13,"… the Breslow intermediate and elimination of the bromine atom … Detailed density functional theory (DFT) calculations suggest … in the enantioselective reaction, based on DFT calculations. …"
https://pubs.rsc.org/en/content/articlehtml/2017/cc/c6cc09651d?casa_token=nQD0ERu-uR8AAAAA:IPNZAUypwZjz0SvnbJPbeo5k2eQ4Wo-e8PNm9jNLMDR7DgtHDgpiGi016MpxhgIgREom1uxe76H7FA,['betaElimination'],C–H functionalization by high-valent Cp* Co (III) catalysis,2017.0,227,"… A key β-hydroxide elimination followed the insertion of allyl alcohol 98, to afford the desired … to density functional theory (DFT) calculations, the β-hydroxide elimination pathway was …"
https://pubs.rsc.org/en/content/articlehtml/2022/cc/d2cc04845k?casa_token=IoknQNZp4QUAAAAA:ZHHoiD_ymZ6vhWPB29f8gU3tZsbQvKwG1wUL0FxKcJtd8di_VW9hjujUKM2u9BAqWIlPfKoV3gtcuQ,['betaElimination'],Highly electrophilic silver carbenes,2022.0,4,… DFT calculations were used to rationalize the mechanism … Our DFT calculations disclose that the easy decomposition of … the favorable HF elimination process. The rate-determining HF …
https://pubs.rsc.org/en/content/articlehtml/2020/cc/c9cc09265j?casa_token=6COuJijmhKEAAAAA:gm0G3PQk88IRfmhmX-omAZIB4eaMmV6iHNH3iL60fWjewsxUDyY-xfxIcYP6vFuSgfj1ikS3Df3x0w,['betaElimination'],A carboxylate-assisted amination/unactivated C (sp 2)–H arylation reaction via a palladium/norbornene cooperative catalysis,2020.0,26,"… barrier, but density functional theory (DFT) calculations 32 and … , followed by β-C elimination and separation of the norbornene… VIII undergoes reductive elimination to provide the desired …"
https://pubs.rsc.org/en/content/articlehtml/2022/cc/d1cc05649b?casa_token=c7vhFq718KEAAAAA:2OWb6FK2oj7OhMmhesuPke-g17VIsTxqeBa4C6Qmce2Fka7Trr-vVKj6NnjTBQa9_KntDKj-7aSXPw,['betaElimination'],Diastereoselective palladium-catalyzed functionalization of prochiral C (sp 3)–H bonds of aliphatic and alicyclic compounds,2022.0,37,"… ,b followed by β-heteroatom/carbon elimination with subsequent hydrofunctionalization with N-… Furthermore, Wu and Zeng divulged 43 a DFT study on the mechanism of a related Pd(II)-…"
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d2cc05623b?casa_token=6bFLN786eFUAAAAA:tOR85-8kNAVEuUGyloWKevTG6gDHoKgDybwNLlxVq_AoqVRuwxKYXTCQPYRQQsT-TJmgJ0go5K3WpA,['betaElimination'],Reactivity of quinone methides with carbenes generated from α-diazocarbonyl compounds and related compounds,2023.0,16,"… Based on control experiments, the observed products, and DFT calculations, the product … elimination of the benzylic hydroxy group delivered the product 112 through elimination of a …"
https://pubs.rsc.org/en/content/articlehtml/2021/cc/d1cc03706d?casa_token=xEm7ZL8tZHMAAAAA:OqC1VDOK_36J5YFqe3Nt1zJCYnM8As8mafO-kiMJUrg8zL7k25B83FxpcRQHqP0lupsTSPHRXA91iw,['betaElimination'],Reductive elimination of [AlH 2]+ from a cationic Ga–Al dihydride,2021.0,18,"… elimination in THF solution, the bonding situation of the bimetallic hydrides was studied by computational methods at the DFT … is unstable with respect to reductive elimination of [AlH 2 ] …"
https://pubs.rsc.org/en/content/articlehtml/2015/cc/c5cc08872k?casa_token=n8Gy3eK5Th4AAAAA:OKrBT5yX5bpA-ufkWFPW3Hluew7Tg9IjizCa9lRJJeJXpv5ydVmKlx_NjvErpz6AIG-D29NQOIkLTg,['betaElimination'],Radical C–H functionalization to construct heterocyclic compounds,2016.0,150,"… DFT calculations showed that HI elimination is likely to be involved. … The reaction pathway is supported by control experiments, FT-IR, EPR, DFT calculations as well as radical trapping …"
https://pubs.rsc.org/en/content/articlehtml/2024/cc/d4cc00181h?casa_token=6LLvZpOuXWwAAAAA:0fEQp4IhxXLSYlDwEtye83TzeqNtbw-dLuzu7cynIS3tOrHU90TYkvKD0R3FFtYmXmsWKY9maGz31g,['betaElimination'],"Planar-chiral arene ruthenium complexes: synthesis, separation of enantiomers, and application for catalytic C–H activation",2024.0,5,"… Next, we carried out several experiments and DFT calculations … Reductive elimination in D with the formation of a C–N bond … According to DFT calculations, the approach of the alkene to …"
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc00614a?casa_token=PtA5-1vZdVkAAAAA:xciyC9S_7B4DM6RDCHPQX1zdC9okdOEKCktftaSR5co_aTFjr2KKjJNg_dyjDsLjVX301FwCfFapzg,['betaElimination'],Base-promoted domino-borylation-protodeboronation strategy,2020.0,45,… The subsequent B–O bond elimination of bora spiro-intermediate Fvia transition state TS3 with a free energy barrier of 24.3 kcal mol −1 enables the formation of an alkenylborate …
https://pubs.rsc.org/en/content/articlehtml/2020/cc/d0cc01946a?casa_token=EkRAPt2E9t4AAAAA:aH4pChX1zFvGT36Qx3YfKAp7ntcUJ5W_EMLev5H37f5rnowvGH4YW32HVJ_FMuZg0TjTFCbO76rR7w,['betaElimination'],Is Cu (III) a necessary intermediate in Cu-mediated coupling reactions? A mechanistic point of view,2020.0,69,… DFT calculations showed that reductive elimination from the Cu III intermediate for … Further DFT calculations verified our speculation that electrophilic substitution is favorable. …
https://pubs.rsc.org/en/content/articlehtml/2021/cc/d1cc04729a?casa_token=njBatQa1H84AAAAA:rFR1vNdppl1cZMhxpZFydiQ3AZy7umzAwF3EjKI8FD36Id0eDeBZ_Thu-VdNfgniKRg9CJTCePgQLA,['betaElimination'],Advances in silylation and borylation of fluoroarenes and gem-difluoroalkenes via C–F bond cleavage,2021.0,40,"… To verify the mechanistic hypothesis of migratory insertion and β-F elimination, DFT calculations were conducted. In this Cu-catalyzed transformation, initially, Cu-B species undergoes …"
https://pubs.rsc.org/en/content/articlehtml/2022/cc/d1cc06365k?casa_token=jkl8NQ0O3mAAAAAA:1jgk6CahCev_6-AHLWQLWABog7m_SgnIreLeSwoHXDWhaaKFO0N6QR_zFtc7xjJlUflAtI2FVzM-GA,['betaElimination'],Hydroboration of vinyl halides with mesitylborane: a direct access to (mesityl)(alkyl) haloboranes,2022.0,1,"… the reaction, a DFT study was carried out at the DFT-B3LYP-… -DFT for the computed bond lengths, Tables S1- and S2-DFT … since it involves an E i elimination/hydroboration sequence to …"
https://pubs.rsc.org/en/content/articlehtml/2023/cc/d3cc03592a?casa_token=9mLbVt1F0n4AAAAA:xNIrTuOgP1SPSNzbrDGysHOsX9iM8oC_J2nXfX37oZP5cKtSnxDUBVplwmSBVVRx9JAbVQPghfpyrw,['betaElimination'],Transition-metal-catalyzed atroposelective synthesis of axially chiral styrenes,2023.0,38,"… on the DFT studies and experimental observations, the π–d coordination between palladium and the triphenylsilyl group was regard as a momentous issue in reductive elimination, …"
https://pubs.rsc.org/en/content/articlehtml/2021/cc/d1cc05042g?casa_token=LlOuTLQ7ABYAAAAA:jhZ5D_T0C_9YPBq9uFI-SX2D_nLt7KBu5zQPmITWzoB_FCqYAo7xdu0fik9wKtQFbYW0LwxBHBJAdQ,['betaElimination'],Transition metal catalyzed C–H bond activation by exo-metallacycle intermediates,2021.0,12,… Subsequent reductive elimination of intermediate C leads to … (Scheme 8) supported by DFT calculations. The reaction begins … The intermediate E undergoes β-H elimination followed by …
https://pubs.rsc.org/en/content/articlehtml/2016/cc/c6cc02381a?casa_token=7jTPSnGm6MYAAAAA:Y22RL6rfKz3qbxim08KbqbJq88uJIALQlhRRCirQDjdt2Vm6Vt_PcNQIQpBMduQ3jqg2AHmImw8HSg,['betaElimination'],Regioselective construction of diverse and multifunctionalized 2-hydroxybenzophenones for sun protection by indium (III)-catalyzed benzannulation,2016.0,41,"… Furthermore, the recently reported density functional theory (DFT) calculations showed that … E, which further undergoes elimination reactions of dimethylamine and dimethylformamide to …"
https://pubs.rsc.org/en/content/articlehtml/2019/cc/c9cc00101h?casa_token=yKYkTniXSJ8AAAAA:Sf34PGOVH-I8FZs8IggXYFR-m8kAmOw58CSeH-352w_JUGzHy_1MqnvOSoiZe9zx1BakqUE2YHJcng,['betaElimination'],Ruthenium catalyzes the synthesis of γ-butenolides fused with cyclohexanones,2019.0,17,… a precise mechanism supported by DFT-calculations for this … DFT calculations reveal that the mechanism likely involves a … route could be eliminated based on overwhelmingly high …
https://pubs.rsc.org/en/content/articlehtml/2024/cc/d3cc05395d?casa_token=-TwkUU_BT5AAAAAA:GLWVVjZhvl7skEWopBSlVHMhwyNHzSM4W2JBKCZzl2GkMRY8qCvzh-BOXrHpiEhCK_t9pDsVSPVsDw,['betaElimination'],Recent advances in the selective semi-hydrogenation of alkyne to (E)-olefins,2024.0,6,"… , including density functional theory (DFT) studies, … DFT studies also highlighted the potential involvement of the … Further, insertion of alkyne into the Ir–H bond and reductive elimination …"
