ArticleURL,Reaction_Class,Title,Year,Cites,Abstract
https://www.science.org/doi/abs/10.1126/sciadv.1701186,"['MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling']",Ultrahigh mobility and efficient charge injection in monolayer organic thin-film transistors on boron nitride,2017,185,"… Density functional theory (DFT) calculations reveal that the density of states (DOSs) at the Fermi energy, which is modulated by the molecular packing, plays important roles in the …"
https://www.science.org/doi/abs/10.1126/sciadv.1500330,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Unraveling the storage mechanism in organic carbonyl electrodes for sodium-ion batteries,2015,209,"… In conclusion, through resolving the crystal structures and performing DFT calculation, we have demonstrated a new storage mechanism in organic materials with a framework …"
https://www.science.org/doi/abs/10.1126/sciadv.adq4070,"['MigratoryInsertion', 'TransitionMetal']",Decoding the interstitial/vacancy nature of dislocation loops with their morphological fingerprints in face-centered cubic structure,2025,0,"… MD calculation of the SFE using these potentials yields a reasonable agreement with the density functional theory (DFT) calculations (41, 42) and the experimental values (43–45) (see …"
https://www.science.org/doi/abs/10.1126/sciadv.abj7698,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Enhancing ionic conductivity in solid electrolyte by relocating diffusion ions to under-coordination sites,2022,75,"… In combination with electrochemical impedance spectroscopy (EIS) and density functional theory (DFT) calculations, we demonstrate that the designed LZSP material with under-…"
https://www.science.org/doi/abs/10.1126/sciadv.adk1704,"['ReductiveElimination', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Ir/Zn-cocatalyzed chemo-and atroposelective [2+ 2+ 2] cycloaddition for construction of C─ N axially chiral indoles and pyrroles,2023,8,"… 2 catalyst could accelerate migration insertion to significantly … observations and density functional theory (DFT) calculations, a … C then occurred the migratory insertion, which surmounted …"
https://www.science.org/doi/abs/10.1126/sciadv.adt7999,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Synthesis of Ti4Au3C3 and its derivative trilayer goldene through chemical exfoliation,2025,1,… Density functional theory calculations suggest that it is energetically favorable to insert three … Density functional theory (DFT) calculations predict that 1D Au nanorods and 2D Au …
https://www.science.org/doi/abs/10.1126/sciadv.aax0651,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling']",Minimized lithium trapping by isovalent isomorphism for high initial Coulombic efficiency of silicon anodes,2019,188,"… The “Materials Studio” software support used for DFT calculations in this paper is provided by Z. Xian’s research group from the State Key Laboratory of Crystal Materials, Shandong …"
https://www.science.org/doi/abs/10.1126/sciadv.aar6018,"['MigratoryInsertion', 'betaElimination', 'OxidativeAddition', 'TransitionMetal']",Na+/vacancy disordering promises high-rate Na-ion batteries,2018,553,"… an electrochemical characterization technique [galvanostatic intermittent titration technique (GITT)], the nature of rate performance, together with the use of density functional theory (DFT…"
https://www.science.org/doi/abs/10.1126/sciadv.adu4573,"['ReductiveElimination', 'OxidativeAddition', 'KetoneHydrogenation', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed', 'Photoredox']",Triple cross-electrophile coupling enabled by palladium/norbornene cooperative catalysis,2025,0,"… DFT calculations. Because the initial steps of the Catellani-type reaction have been well studied (36, 37, 67, 68), we focus our DFT … involving an alkyne migratory insertion followed by β-…"
https://www.science.org/doi/abs/10.1126/sciadv.ado4489,"['ReductiveElimination', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Pd-catalyzed asymmetric Larock reaction for the atroposelective synthesis of N─ N chiral indoles,2024,7,"… DFT calculations have been performed at the PBE0-D3BJ (… Our DFT studies commence with the ligand exchange … Then, the migratory insertion of incoming alkyne 2a into the Pd─C …"
https://www.science.org/doi/abs/10.1126/sciadv.abm9477,"['CO2RR', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'HomogeneousCatalysis', 'MetalCatalyzed', 'Photoredox']",Field-induced reagent concentration and sulfur adsorption enable efficient electrocatalytic semihydrogenation of alkynes,2022,83,"… Density functional theory calculations reveal that bulk sulfur anions intrinsically weaken alkene adsorption, and surface thiolates lower the activation energy of water and the Gibbs free …"
https://www.science.org/doi/abs/10.1126/sciadv.adf4589,"['MigratoryInsertion', 'OxidativeAddition', 'CHActivation', 'TransitionMetal']",Ultrahigh-rate and ultralong-life aqueous batteries enabled by special pair-dancing proton transfer,2023,42,"… proton conduction, density functional theory (DFT) calculations … Thus, we optimized the wet NZVO structure by DFT calculations … DFT calculations were further conducted to screen the …"
https://www.science.org/doi/abs/10.1126/sciadv.adf2966,"['ReductiveElimination', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'MetalCatalyzed']",Pd(II)-catalyzed carboxylation of aromatic C─H bonds with CO2,2023,10,"… Density functional theory (DFT) calculations confirmed the principle feasibility of such a redox-neutral catalytic cycle (46, 47), indicating that the migratory insertion of CO 2 into a metal-…"
https://www.science.org/doi/abs/10.1126/sciadv.aao6754,"['MigratoryInsertion', 'betaElimination', 'OxidativeAddition', 'TransitionMetal']","Interplay of cation and anion redox in Li4Mn2O5 cathode material and prediction of improved Li4(Mn,M)2O5 electrodes for Li-ion batteries",2018,77,"… were calculated using DFT. We find that the structure with the lowest DFT total energy, that is… The fully relaxed DFT energy of the SQS is found to be higher than the ordered ground state …"
https://www.science.org/doi/abs/10.1126/sciadv.abq0138,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal', 'CrossCoupling']",Lattice strain modulation toward efficient blue perovskite light-emitting diodes,2022,62,"… to enhance the band-edge transition as evidenced by the density functional theory (DFT) calculation. Then, we insert a large organic cation to induce lattice deformation in the blue …"
https://www.science.org/doi/abs/10.1126/sciadv.abm2422,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CrossCoupling', 'MetalCatalyzed']",Theory-guided experimental design in battery materials research,2022,121,"… This includes atomistic models based on density functional theory (DFT) (9), molecular dynamics (MD) (10), and continuum models such as phase-field models (11), single-particle …"
https://www.science.org/doi/abs/10.1126/sciadv.1500462,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'MetalCatalyzed']",A single iron site confined in a graphene matrix for the catalytic oxidation of benzene at room temperature,2015,855,"… oxidation, we carried out DFT calculations to investigate the reaction … These results supported the DFT calculation that the CUS iron … with reaction cycles resulting from DFT calculations. …"
https://www.science.org/doi/abs/10.1126/sciadv.adr4435,"['Transmetalation', 'OlefinMetathesis', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'MetalCatalyzed']",Rhodium-catalyzed atropodivergent hydroamination of alkynes by leveraging two potential enantiodetermining steps,2024,0,"… migratory insertion. Recently, Ellman and others have realized rare systems of Rh(III)/Ir(III)-catalyzed N─H insertion … Our DFT data verified that, in the protonolysis of a given rhodium-…"
https://www.science.org/doi/abs/10.1126/sciadv.aaw2543,"['MigratoryInsertion', 'CHActivation']",Ultrahydrophobic 3D/2D fluoroarene bilayer-based water-resistant perovskite solar cells with efficiencies exceeding 22%,2019,765,Preventing the degradation of metal perovskite solar cells (PSCs) by humid air poses a substantial challenge for their future deployment. We introduce here a two-dimensional (2D) A 2 …
https://www.science.org/doi/abs/10.1126/sciadv.adn5683,"['TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Efficient pure-red perovskite light-emitting diodes with strong passivation via ultrasmall-sized molecules,2024,40,"… Density functional theory (DFT) calculation results show that the binding energies for the interactions between Pb and the above six passivators are −0.495, −0.345, −0.292, −0.075, −…"
https://www.science.org/doi/abs/10.1126/sciadv.aav7412,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Approaching high-performance potassium-ion batteries via advanced design strategies and engineering,2019,1545,"… On the basis of the density functional theory (DFT) calculations, the C–F covalent bonds that … Although no experimental results have been reported as yet, DFT calculations show that B-…"
https://www.science.org/doi/abs/10.1126/sciadv.abh0648,"['MigratoryInsertion', 'betaElimination', 'TransitionMetal']",Analog memristive synapse based on topotactic phase transition for high-performance neuromorphic computing and neural network pruning,2021,99,"… First, density functional theory (DFT) calculations were performed to evaluate the migration barriers along different directions within SCO at the atomic scale (fig. S5) (22). Figure 2E …"
https://www.science.org/doi/abs/10.1126/sciadv.adn2707,"['CO2RR', 'OxidativeAddition', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Pd-intercalated black phosphorus: An efficient electrocatalyst for CO2 reduction,2024,12,"… Computational investigations using density functional theory (DFT) support our findings, accentuating the efficiency of the nanoconfined design in promoting reactant adsorption and …"
https://www.science.org/doi/abs/10.1126/sciadv.abd7057,"['ReductiveElimination', 'OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",First experimental evidence for a bis-ethene chromium (I) complex forming from an activated ethene oligomerization catalyst,2020,25,"… , (iii) coordination and migratory insertion of further ethene irreversibly forming larger … can be excluded because of a much larger density functional theory (DFT)–computed 13 C …"
https://www.science.org/doi/abs/10.1126/sciadv.abq3563,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Artificially steering electrocatalytic oxygen evolution reaction mechanism by regulating oxygen defect contents in perovskites,2022,126,… DFT calculations reveal not only the origin of our mechanism steer methods by regulating … A DFT study shows that V O concentration increased and that the Co sites within the LSCO …
https://www.science.org/doi/abs/10.1126/sciadv.aav6815,"['MigratoryInsertion', 'MetalCatalyzed', 'TransitionMetal']",Gate-controlled VO2 phase transition for high-performance smart windows,2019,241,… First-principles calculations at the density functional theory (DFT) level were carried out to explore the underlying microscopic mechanism of the gating effects. The formation energies of …
https://www.science.org/doi/abs/10.1126/sciadv.aau6261,"['MigratoryInsertion', 'MetalCatalyzed', 'OxidativeAddition', 'TransitionMetal']",Atomic-level structure engineering of metal oxides for high-rate oxygen intercalation pseudocapacitance,2018,191,… All density functional theory (DFT) computations were performed with the Hubbard-U framework (DFT + U) using the Vienna ab initio simulation package. The projector-augmented …
https://www.science.org/doi/abs/10.1126/sciadv.adq7767,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'MetalCatalyzed', 'KetoneHydrogenation']",Asymmetric one-carbon ring expansion of diverse N-heterocycles via copper-catalyzed diyne cyclization,2024,7,"… On the basis of the above experimental observations, our previously published results (32–40) and present detailed density functional theory (DFT) calculations, a plausible mechanism …"
https://www.science.org/doi/abs/10.1126/sciadv.adq9823,"['TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling']",Approaching infinite selectivity in membrane-based aqueous lithium extraction via solid-state ion transport,2025,1,"… barrier for divalent ion migration through the SSE is expected to be considerably larger than that of monovalent ions, as supported by recent density functional theory calculations (57). …"
https://www.science.org/doi/abs/10.1126/sciadv.aba4098,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'HomogeneousCatalysis', 'MetalCatalyzed']",Roadmap for advanced aqueous batteries: From design of materials to applications,2020,1561,"… The four-step MnO 2 electrolysis process was first analyzed by density functional theory calculations. This Zn-Mn electrolytic system presents an output voltage as high as 1.95 V, an …"
https://www.science.org/doi/abs/10.1126/sciadv.abl3742,"['MigratoryInsertion', 'OxidativeAddition']",An ultrathin rechargeable solid-state zinc ion fiber battery for electronic textiles,2021,281,"Electronic textiles (e-textiles), having the capability of interacting with the human body and surroundings, are changing our everyday life in fundamental and meaningful ways. Yet, the …"
https://www.science.org/doi/abs/10.1126/sciadv.aaw5519,"['MigratoryInsertion', 'CHActivation']",Nanoscale stacking fault–assisted room temperature plasticity in flash-sintered TiO2,2019,128,"… DFT calculations show that the stacking fault energy of TiO 2 is low (comparable to some metals like Ag and Cu), 30 to 40 mJ/m 2 , but the unstable stacking fault energy, which gives an …"
https://www.science.org/doi/abs/10.1126/sciadv.adr1758,"['MigratoryInsertion', 'betaElimination', 'CHActivation', 'TransitionMetal']",Thermoelectric transport in molecular crystals driven by gradients of thermal electronic disorder,2024,0,"… with reference H kl computed from density functional theory (DFT), specifically the POD method … AOM couplings with respect to DFT, J a and J b , respectively (62). Inserting Eq. 3 into the …"
https://www.science.org/doi/abs/10.1126/sciadv.adh3784,"['TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'MetalCatalyzed']",Silica-water superstructure and one-dimensional superionic conduit in Earth's mantle,2023,20,"… , eg, under the framework of density functional theory (DFT) has become a hurdle to perform … S3) using DFT, three candidate structures with different water incorporation mechanisms …"
https://www.science.org/doi/abs/10.1126/sciadv.adq5018,"['OlefinMetathesis', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling']",Gas-phase preparation of silylacetylene (SiH3CCH) through a counterintuitive ethynyl radical (C2H) insertion,2024,0,"… Combining crossed molecular beam experiments with electronic structure calculations and molecular dynamics simulations, we provide compelling evidence on an exotic insertion of …"
https://www.science.org/doi/abs/10.1126/sciadv.aay4092,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Spontaneous self-intercalation of copper atoms into transition metal dichalcogenides,2020,115,… (A) Schematic of spontaneous self-intercalation and migration of Cu atoms in the vdW gap of 2H-NbS 2 and the corresponding energy level. (B) Density functional theory (DFT) …
https://www.science.org/doi/abs/10.1126/sciadv.abh3482,"['TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Superstructured mesocrystals through multiple inherent molecular interactions for highly reversible sodium ion batteries,2021,99,"… To further understand the hierarchical and ordered features of the Bi-EA mesocrystals, we performed density functional theory (DFT) calculations on Bi-EA–NMP complexes under the …"
https://www.science.org/doi/abs/10.1126/sciadv.ade4838,"['TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Selective area doping for Mott neuromorphic electronics,2023,36,The cointegration of artificial neuronal and synaptic devices with homotypic materials and structures can greatly simplify the fabrication of neuromorphic hardware. We demonstrate …
https://www.science.org/doi/abs/10.1126/sciadv.adh4626,"['MigratoryInsertion', 'OxidativeAddition', 'TransitionMetal']","Lithium-compatible and air-stable vacancy-rich Li9N2Cl3 for high–areal capacity, long-cycling all–solid-state lithium metal batteries",2023,34,"… The formation energy of single lithium vacancy in this vacancy-rich Li 9 N 2 Cl 3 , β-Li 3 N (2b and 4f sites), and LiCl was calculated by the DFT method as shown in fig. S10A (see the …"
https://www.science.org/doi/abs/10.1126/sciadv.adm9620,"['TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Congener-welded crystalline carbon nitride membrane for robust and highly selective Li/Mg separation,2024,12,"… DFT calculation DFT calculation was used in this work to obtain the optimized structure of crystalline carbon nitride (fig. S4) by the Vienna ab initio simulation package (44). Here, we …"
https://www.science.org/doi/abs/10.1126/sciadv.aay5225,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Ultrasensitive and ultrathin phototransistors and photonic synapses using perovskite quantum dots grown from graphene lattice,2020,262,"… Previously reported density functional theory (DFT) studies confer some insights into the electronic … According to DFT calculations, two possible terminations may occur during perovskite …"
https://www.science.org/doi/abs/10.1126/sciadv.aau6073,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']","High-pressure, high-temperature molecular doping of nanodiamond",2019,59,The development of color centers in diamond as the basis for emerging quantum technologies has been limited by the need for ion implantation to create the appropriate defects. We …
https://www.science.org/doi/abs/10.1126/sciadv.abq6261,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",Tailoring electronic-ionic local environment for solid-state Li-O2 battery by engineering crystal structure,2022,28,"… All density functional theory (DFT) energy calculations and AIMD simulations were performed, adopting the Vienna ab-initio simulation package with the projector augmented wave …"
https://www.science.org/doi/abs/10.1126/sciadv.adk9474,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation']",Ag-doped non–imperfection-enabled uniform memristive neuromorphic device based on van der Waals indium phosphorus sulfide,2024,6,… First-principles theory [density functional theory (DFT)] calculations reveal that Ag prefers to occupy the intrinsic structural vacancies in IPS since they show the lowest formation energy …
https://www.science.org/doi/abs/10.1126/sciadv.ade2981,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'MetalCatalyzed', 'Photoredox']",UV light–driven late-stage skeletal reorganization to diverse limonoid frameworks: a proof of concept for photobiosynthesis,2023,5,"… To gain mechanistic insights into photoinduced late-stage skeletal reorganization of limonoid natural products, density functional theory (DFT) and time-dependent DFT (TD-DFT) …"
https://www.science.org/doi/abs/10.1126/sciadv.adp5935,"['OxidativeAddition', 'MigratoryInsertion', 'betaElimination', 'HomogeneousCatalysis', 'MetalCatalyzed', 'Photoredox']",Nitrite reductase–mimicking catalysis temporally regulating nitric oxide concentration gradient adaptive for antibacterial therapy,2024,9,"… Thus, density functional theory (DFT) calculations were performed to illustrate the proposed mechanism and reaction energy diagram on the CuS (103) plane and the CuO (111) plane …"
https://www.science.org/doi/abs/10.1126/sciadv.abc5638,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Shedding light on moiré excitons: A first-principles perspective,2020,82,"… -state properties, including the single-particle band structure, ground-state charge density, and equilibrium geometry of MoS 2 /WS 2 heterostructures are modeled by first-principles DFT…"
https://www.science.org/doi/abs/10.1126/sciadv.abe0219,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'MetalCatalyzed']",Controlling electrochemical growth of metallic zinc electrodes: Toward affordable rechargeable energy storage systems,2021,370,"… (78) performed an ab initio density function theory (DFT) simulation to calculate the diffusion energy barrier of the metals used as metal anodes. According to the DFT calculation, the E …"
https://www.science.org/doi/abs/10.1126/sciadv.add5189,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CrossCoupling']",Eliminating interfacial O-involving degradation in Li-rich Mn-based cathodes for all-solid-state lithium batteries,2022,131,"… Therefore, we carried out the density functional theory (DFT) calculations to reveal the surface oxygen evolution. Previous reports have demonstrated that the anionic redox reactions in …"
https://www.science.org/doi/abs/10.1126/sciadv.abg3788,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal', 'CrossCoupling']",Three-dimensional perovskite nanowire array–based ultrafast resistive RAM with ultralong data retention,2021,60,"… on density functional theory (DFT). Supercells (2 × 2 × 2) of the CH 3 NH 3 PbX 3 (MAPbX 3 ; X = Cl, Br, or I) perovskite structures were used for the structural optimization and further for …"
https://www.science.org/doi/abs/10.1126/sciadv.abj1491,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'MetalCatalyzed']",Construction of solid-liquid fluorine transport channel to enable highly reversible conversion cathodes,2021,77,… attaching to TPFPB by DFT calculation. (C) Graphic representation of LiF dissociation energy values under the cases without and with anion acceptor TPFPB based on DFT calculation. (…
https://www.science.org/doi/abs/10.1126/sciadv.ado7348,"['MigratoryInsertion', 'betaElimination', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",High-voltage electrosynthesis of organic-inorganic hybrid with ultrahigh fluorine content toward fast Li-ion transport,2024,16,Hybrid materials with a rational organic-inorganic configuration can offer multifunctionality and superior properties. This principle is crucial but challenging to be applied in designing the …
https://www.science.org/doi/abs/10.1126/sciadv.abq7948,"['MigratoryInsertion', 'OxidativeAddition', 'TransitionMetal', 'CrossCoupling']",A green and sustainable strategy toward lithium resources recycling from spent batteries,2022,60,… (B to D) Density functional theory (DFT) calculation of water adsorption on bare LLZTO … (F to H) DFT calculation of water adsorption on P3HT-protected LLZTO surface. (F) P3HT …
https://www.science.org/doi/abs/10.1126/sciadv.adp8866,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'CrossCoupling']",Orbit symmetry breaking in MXene implements enhanced soft bioelectronic implants,2024,14,"… Density functional theory (DFT) calculations illustrate derived oxygen atoms in OBXene that has iconicity (fig. S3D), serving as a “bridge” facilitating charge transfer capability. The …"
https://www.science.org/doi/abs/10.1126/sciadv.adp1796,"['OxidativeAddition', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']",Boosting the photocatalytic decontamination efficiency using a supramolecular photoenzyme ensemble,2024,9,"Continuous industrialization has raised daunting environmental concerns, and there is an urgent need to develop a sustainable strategy to tackle the contamination issues. Here, we …"
https://www.science.org/doi/abs/10.1126/sciadv.abc2758,"['MigratoryInsertion', 'TransitionMetal']",Predicting short-range order and correlated phenomena in disordered crystalline materials,2020,52,… The density functional theory (DFT) calculations also show how the previously distorted six-coordinated octahedra that are distorted by the oxygen motion are now relaxed such that the …
https://www.science.org/doi/abs/10.1126/sciadv.adg4561,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal', 'CrossCoupling']",Proton-mediated reversible switching of metastable ferroelectric phases with low operation voltages,2023,10,"… ground state electronic structure were performed using density functional theory (46, 47) as … the interatomic forces and total energy acquired from density functional theory calculations. …"
https://www.science.org/doi/abs/10.1126/sciadv.abb1421,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'CHActivation', 'HomogeneousCatalysis', 'CrossCoupling', 'MetalCatalyzed']",An artificial metalloenzyme for catalytic cancer-specific DNA cleavage and operando imaging,2020,77,"… To disclose the beneath catalytic molecular mechanism, we used DFT to explore the recycling catalytic reaction pathways by considering the cluster’s configurational and electronic …"
https://www.science.org/doi/abs/10.1126/sciadv.adi3827,"['MigratoryInsertion', 'CHActivation', 'TransitionMetal']",Ion trap and release dynamics enables nonintrusive tactile augmentation in monolithic sensory neuron,2023,29,… Density functional theory (DFT) calculations were performed to estimate the binding energy … The Vienna Ab initio Simulation Package was used for all DFT calculations (41). The …
https://www.science.org/doi/abs/10.1126/sciadv.aaw9867,"['MigratoryInsertion', 'MetalCatalyzed', 'OxidativeAddition', 'TransitionMetal']",Surface states in bulk single crystal of topological semimetal Co3Sn2S2 toward water oxidation,2019,169,"… Our magnetic, electrical resistivity, electrochemical measurements, XPS, STM, and density functional theory calculations uncovered the local spin structure and ligand environment of …"
https://www.science.org/doi/abs/10.1126/sciadv.adp3112,"['MigratoryInsertion', 'CHActivation', 'CrossCoupling']",Dimensional engineering of interlayer for efficient large-area perovskite solar cells with high stability under ISOS-L-3 aging test,2025,3,"… To examine the interactions between different ammonium ligands and 3D perovskite surfaces, we used density functional theory (DFT) to simulate the filling of A vacancies (V A − ) on …"
https://www.science.org/doi/abs/10.1126/sciadv.abe3097,"['OxidativeAddition', 'TransitionMetal', 'MigratoryInsertion', 'betaElimination', 'CHActivation', 'CrossCoupling', 'MetalCatalyzed']","A thin, deformable, high-performance supercapacitor implant that can be biodegraded and bioabsorbed within an animal body",2021,157,"… According to the reported density functional theory calculations (22), an oxygen vacancy configuration, an oxygen vacancy at the O t site, and two Mo 5+ bipolarons near the defect …"
