ArticleURL,Reaction_Class,Title,Year,Cites,Abstract
https://is.muni.cz/th/j1msf/Dissertation_Ramundo_Public.pdf,['Carbonylation'],of Thesis: Design and Study of New Photoactivatable Compounds,2010.0,0,"This dissertation thesis is focused on the design, synthesis, and spectroscopical characterization of new photoactivatable compounds. The results shown herein have been published or …"
https://library.oapen.org/bitstream/handle/20.500.12657/90938/1/978-981-97-1619-7.pdf#page=365,['Carbonylation'],"Construction of Quinoline N-Oxides and Synthesis of Aurachins A and B: Discovery, Application, and Mechanistic Insight",2024.0,0,"… 11 ) with β-ketoesters and subsequent dealkoxycarbonylation produced ketones 12a [12, 13]. … Using density functional theory (DFT) calculations, we successfully obtained the transition …"
https://www.nature.com/articles/s41467-022-32030-8,['Carbonylation'],A practical concept for catalytic carbonylations using carbon dioxide,2022.0,43,"… Here we show a two-step cascade process to perform catalytic carbonylations of olefins, … without further purification in industrially important carbonylation reactions: hydroformylation, …"
https://www.nature.com/articles/s41929-024-01204-6,"['Carbonylation', 'CrossCoupling', 'MigratoryInsertion', 'OxidativeAddition']",Carbon monoxide enabling synergistic carbonylation and (hetero) aryl migration,2024.0,18,… test the regioselectivity of carbonylated versus non-carbonylated migration. The experimental … DFT calculations were also carried out and the results obtained also support the proposed …
https://www.nature.com/articles/s41467-023-40640-z,"['KetoneHydrogenation', 'CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'MigratoryInsertion']",Constructing multiple active sites in iron oxide catalysts for improving carbonylation reactions,2023.0,29,… DFT calculations Spin-polarized density functional theory method were performed in this … 500 eV and dispersion correction was considered by using DFT-D3 method with Becke-Jonson …
https://www.nature.com/articles/s41467-024-46286-9,"['KetoneHydrogenation', 'Carbonylation', 'HomogeneousCatalysis', 'CHActivation']",Identification of a potent palladium-aryldiphosphine catalytic system for high-performance carbonylation of alkenes,2024.0,11,"… to enhance the catalytic performance of carbonylation reactions of alkenes. Herein, an … is reported for palladium-catalyzed regioselective carbonylation of alkenes. Compared with the …"
https://www.nature.com/articles/s41467-023-40136-w,"['KetoneHydrogenation', 'Carbonylation', 'Photoredox']",Unlocking full and fast conversion in photocatalytic carbon dioxide reduction for applications in radio-carbonylation,2023.0,19,"… picture and to understand the origin of the beneficial effect of phenol, we combined thermodynamic data (redox potentials) obtained from electrochemical experiments and DFT …"
https://www.nature.com/articles/s41467-024-52163-2,"['KetoneHydrogenation', 'CHActivation', 'Carbonylation', 'betaElimination', 'ReductiveElimination']",Ambient-pressure alkoxycarbonylation for sustainable synthesis of ester,2024.0,4,"… carbonylation efficiency, there is clearly a need to identify a suitable catalyst that can selectively drive styrene toward carbonylation… investigated using density functional theory (DFT) …"
https://www.nature.com/articles/nchem.2903,"['Photoredox', 'HomogeneousCatalysis', 'Carbonylation', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",A general approach to intermolecular carbonylation of arene C–H bonds to ketones through catalytic aroyl triflate formation,2018.0,97,"… by carbonylations typically requires coupling with pre-synthesized organometallic agents 27 . In considering these issues, we questioned if metal catalysed carbonylations … carbonylation …"
https://www.nature.com/articles/s41557-020-00555-4,"['Carbonylation', 'MigratoryInsertion', 'OxidativeAddition']",Silylated silicon–carbonyl complexes as mimics of ubiquitous transition-metal carbonyls,2020.0,70,… Phosphaketene B and silicon–carbonyl complex C were obtained via direct carbonylation of … other silyl cyanides and the results of our DFT calculations: Analysis calculated for C 25 H …
https://www.nature.com/articles/s41467-021-23447-8,"['Carbonylation', 'Photoredox']",Visible-light photoredox-catalyzed umpolung carboxylation of carbonyl compounds with CO2,2021.0,59,"Photoredox-mediated umpolung strategy provides an alternative pattern for functionalization of carbonyl compounds. However, general approaches towards carboxylation of carbonyl …"
https://www.nature.com/articles/s41557-020-0456-x,"['ReductiveElimination', 'betaElimination', 'Carbonylation', 'OxidativeAddition']",A silicon–carbonyl complex stable at room temperature,2020.0,96,"… Here, we show the synthesis, single-crystal X-ray structure, and density functional theory … 3 )] 2 ), which was obtained by direct carbonylation of the electron-rich silylene intermediate [L(…"
https://www.nature.com/articles/s41467-022-34708-5,"['Carbonylation', 'CHActivation', 'HomogeneousCatalysis']",Charge-separation driven mechanism via acylium ion intermediate migration during catalytic carbonylation in mordenite zeolite,2022.0,22,"… The synergistic effect of different channels appears to account for the high carbonylation activity in mordenite that has thus far not been fully explained, and this paradigm may …"
https://www.nature.com/articles/nchem.2586,"['Carbonylation', 'CrossCoupling', 'HomogeneousCatalysis']",The scope and mechanism of palladium-catalysed Markovnikov alkoxycarbonylation of alkenes,2016.0,141,"… a fundamental type of carbonylation reaction and constitute … rationalized by density functional theory computation that … Based on our long-standing interest in carbonylation reactions, …"
https://www.nature.com/articles/s41467-019-09825-3,"['Photoredox', 'KetoneHydrogenation', 'CHActivation', 'Carbonylation', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']","Regioselective radical α-borylation of α, β-unsaturated carbonyl compounds for direct synthesis of α-borylcarbonyl molecules",2019.0,94,"… 4, the Density Functional Theory (DFT) studies revealed that the energy barriers of α- and β-additions are comparable (+6.4 kcal mol −1 for α-addition and +7.7 kcal mol −1 for β-addition…"
https://www.nature.com/articles/s41929-019-0361-0,"['Carbonylation', 'betaElimination', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']","The emergence of Pd-mediated reversible oxidative addition in cross coupling, carbohalogenation and carbonylation reactions",2019.0,73,"… Subsequent DFT studies shed light on the mechanism of this transformation 29 . Similar to a Heck-type process, the initial step of the mechanism involves oxidative addition of Pd(0) to …"
https://www.nature.com/articles/s41467-022-30676-y,"['Photoredox', 'KetoneHydrogenation', 'Carbonylation', 'CO2RR', 'ReductiveElimination', 'OxidativeAddition']",Tandem utilization of CO2 photoreduction products for the carbonylation of aryl iodides,2022.0,108,"… DFT theoretical calculation At the same time, DFT calculations were employed to further study the catalytic difference on CO 2 photoreduction performance of NNU-55-Co and NNU-55-…"
https://www.nature.com/articles/s41467-024-54061-z,"['Carbonylation', 'CHActivation']",MoS2-confined Rh-Zn atomic pair boosts photo-driven methane carbonylation to acetic acid,2025.0,0,"… Direct carbonylation of CH 4 to CH 3 COOH provides a … Herein, we report that highly efficient photo-driven carbonylation … photocatalytic CH 4 carbonylation processes. Mechanistic …"
https://www.nature.com/articles/s41557-022-00951-y,"['HomogeneousCatalysis', 'Carbonylation', 'OlefinMetathesis', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Low-valent tungsten redox catalysis enables controlled isomerization and carbonylative functionalization of alkenes,2022.0,37,… isomerization and tandem carbonylation process could be … hypothesis that the carbonylation proceeds through the … labelling experiments and density functional theory (DFT) calculations…
https://www.nature.com/articles/s41467-023-40979-3,"['HomogeneousCatalysis', 'Carbonylation', 'OlefinMetathesis', 'betaElimination', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Skeletal metalation of lactams through a carbonyl-to-nickel-exchange logic,2023.0,31,… Density functional theory (DFT) studies were carried out to probe the energy landscape of … The DFT studies suggest a reversible carbonyl-to-nickel exchange scenario and formation of (…
https://www.nature.com/articles/s41467-022-29327-z,"['Photoredox', 'CHActivation', 'Carbonylation', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Light-driven transition-metal-free direct decarbonylation of unstrained diaryl ketones via a dual C–C bond cleavage,2022.0,20,… Density functional theory (DFT) calculations were carried out to gain insights into the mechanism of the transformation. The unsubstituted benzophenone 1 was chosen as a model for …
https://www.nature.com/articles/s41929-019-0343-2,"['Carbonylation', 'OxidativeAddition']",Carboxyl intermediate formation via an in situ-generated metastable active site during water-gas shift catalysis,2019.0,121,"… We used density functional theory to perform statics optimization and molecular dynamics … interatomic forces were calculated at the density functional theory level described above, were …"
https://www.nature.com/articles/s41467-018-06242-w,"['KetoneHydrogenation', 'Carbonylation', 'MigratoryInsertion', 'HomogeneousCatalysis']",Selective reduction and homologation of carbon monoxide by organometallic iron complexes,2018.0,45,"… Such electron-rich systems, however, are unable to undergo facile carbonylation; requiring … To gain insight into the structures of 2 Mes and 2 Xyl , gas-phase DFT geometry optimisations …"
https://www.nature.com/articles/s41467-019-12788-0,"['Carbonylation', 'HomogeneousCatalysis']",Dopant-tuned stabilization of intermediates promotes electrosynthesis of valuable C3 products,2019.0,39,… We utilized density functional theory (DFT) to explore … carbonylation with the aid of a new boron-doped palladium electrocatalyst. Boron improved DMC selectivity verified through DFT …
https://www.nature.com/articles/s41598-024-75141-6,"['ReductiveElimination', 'Carbonylation', 'MigratoryInsertion', 'OxidativeAddition']",Theoretical study on ligand conformational self-adaptation for modulating reactivity,2024.0,1,"… We performed density functional theory (DFT) calculations to elucidate the mechanisms and … Pd-catalysed bicyclization/carbonylation of 1,6-enynes. DFT calculations indicated that the …"
https://www.nature.com/articles/s41557-023-01209-x,"['Photoredox', 'HomogeneousCatalysis', 'Carbonylation', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Multi-site programmable functionalization of alkenes via controllable alkene isomerization,2023.0,22,Direct and selective functionalization of hydrocarbon chains is a fundamental problem in synthetic chemistry. Conventional functionalization of C=C double bonds and C(sp 3 )–H bonds …
https://www.nature.com/articles/s41467-024-46820-9,"['Photoredox', 'Carbonylation', 'MigratoryInsertion', 'CrossCoupling', 'OxidativeAddition']",Efficient palladium-catalyzed electrocarboxylation enables late-stage carbon isotope labelling,2024.0,13,… We employed density functional theory (DFT) at the B3LYP-D3[IEFPCM] level to compute the barriers for CO 2 α-migratory insertion into complex III with different ligands (Fig. 4b). With 2-…
https://www.nature.com/articles/s42004-021-00497-z,"['Carbonylation', 'Photoredox']",Functionalized Au15 nanoclusters as luminescent probes for protein carbonylation detection,2021.0,18,"… modeling based on the combination of density functional theory (DFT) and semi-empirical … by De-en Jiang 38 using the density functional theory (DFT). According to this model, Au 15 …"
https://www.nature.com/articles/s41467-020-16221-9,"['ReductiveElimination', 'betaElimination', 'Carbonylation', 'MigratoryInsertion']",Constructing chiral bicyclo [3.2. 1] octanes via palladium-catalyzed asymmetric tandem Heck/carbonylation desymmetrization of cyclopentenes,2020.0,66,"… carbonylation reactions 51,52 , they have not met with the success in asymmetric tandem Heck/carbonylation … performed in our asymmetric Heck/carbonylation reactions with KHCO 3 as …"
https://www.nature.com/articles/s41929-023-01081-5,"['CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'Transmetalation', 'CrossCoupling', 'OxidativeAddition']",Catalytic synthesis of β-lactam derivatives by carbonylative cycloaddition of acylsilanes with imines via a palladium Fischer-carbene intermediate,2024.0,21,"… , which proceed via the photo-induced carbonylation of an alkoxycarbene ligand to form a … ketene complexes computationally using density functional theory (DFT) calculations at the …"
https://www.nature.com/articles/s41557-019-0331-9,"['Photoredox', 'Carbonylation', 'OlefinMetathesis', 'MigratoryInsertion', 'ReductiveElimination', 'OxidativeAddition']",Controllable catalytic difluorocarbene transfer enables access to diversified fluoroalkylated arenes,2019.0,174,"… 7) and DFT calculations further identified that the carbonylation reaction occurs after the … Collectively, the experimental observations and DFT calculations are consistent with the …"
https://www.nature.com/articles/s41467-022-34176-x,"['Photoredox', 'KetoneHydrogenation', 'Carbonylation', 'betaElimination', 'ReductiveElimination']",Regiospecific α-methylene functionalisation of tertiary amines with alkynes via Au-catalysed concerted one-proton/two-electron transfer to O2,2022.0,7,"… density functional theory (DFT) calculations (Supplementary Figs. 12a and 13), for the alkynylation with 2a, the corresponding alkynylated products (3sa) were obtained in moderate …"
https://www.nature.com/articles/s44160-023-00458-5,"['Carbonylation', 'CO2RR']",A triple tandem reaction for the upcycling of products from poorly selective CO2 photoreduction systems,2024.0,40,"… Then, CO was converted by a tandem carbonylation reaction. … Density functional theory (DFT) calculations combined with … chamber A with different carbonylation reactions to achieve CO …"
https://www.nature.com/articles/nature14489,"['Carbonylation', 'MigratoryInsertion']",Multiple complexation of CO and related ligands to a main-group element,2015.0,326,"… However, neither can be prepared by carbonylation of the central atom with CO itself. … Kohn–Sham density functional theory calculations at the B3LYP/6-311G* level were also …"
https://www.nature.com/articles/s41557-024-01597-8,"['Photoredox', 'Carbonylation', 'betaElimination', 'ReductiveElimination', 'OxidativeAddition']",Triplet carbenes with transition-metal substituents,2024.0,8,… C–H insertion and carbonylation. Bond analysis reveals … is excellently reproduced by density functional theory (DFT) for … DFT excellently reproduces the M‒C bond lengths for the …
https://www.nature.com/articles/nature24640,"['Carbonylation', 'MigratoryInsertion', 'HomogeneousCatalysis']",Mild oxidation of methane to methanol or acetic acid on supported isolated rhodium catalysts,2017.0,721,"… carbonylation to acetic acid, which is commercially obtained through methane steam reforming, methanol synthesis, and subsequent methanol carbonylation … density functional theory …"
https://www.nature.com/articles/s41467-023-40180-6,"['Carbonylation', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Fluorocarbonylation via palladium/phosphine synergistic catalysis,2023.0,8,"… role of AgF, density functional theory (DFT) calculations were carried out by using Brettphos as the model ligand consistent with the control experiment in Fig. 3. DFT calculations were …"
https://www.nature.com/articles/s41557-022-00953-w,"['HomogeneousCatalysis', 'Carbonylation', 'betaElimination', 'MigratoryInsertion', 'CrossCoupling']",Tungsten's tandem transformation,2022.0,1,"… be linked to a highly favoured carbonylation, driving the reaction … density functional theory (DFT) calculations, a proposal emerges that largely supports this hypothesis. Based on DFT …"
https://www.nature.com/articles/s41467-018-07190-1,['Carbonylation'],Vibrational fingerprint of localized excitons in a two-dimensional metal-organic crystal,2018.0,26,"… While following the carbonylation process in situ, we … We also find from our calculations that the carbonylation of the FePc … Finally, as mentioned, our DFT calculations confirm that only …"
https://www.nature.com/articles/s41467-021-21270-9,"['Photoredox', 'HomogeneousCatalysis', 'CHActivation', 'Carbonylation', 'betaElimination', 'CrossCoupling', 'OxidativeAddition']",Pd-catalyzed formal Mizoroki–Heck coupling of unactivated alkyl chlorides,2021.0,105,"… Notably, studies on the kinetic isotope effects in combination with density functional theory (DFT)-computations completely exclude the involvement of a previously proposed β-hydride …"
https://www.nature.com/articles/s41929-018-0051-3,"['HomogeneousCatalysis', 'Carbonylation', 'Transmetalation', 'CrossCoupling', 'OxidativeAddition']",Chemically and electrochemically catalysed conversion of CO2 to CO with follow-up utilization to value-added chemicals,2018.0,519,"… the deoxygenation step with a follow-up carbonylation step for the synthesis of carbonyl-… The reaction has since then been studied by Lin and Marder by DFT calculations 50 , and …"
https://www.nature.com/articles/s41467-022-35293-3,"['Photoredox', 'KetoneHydrogenation', 'CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'betaElimination', 'ReductiveElimination', 'OxidativeAddition']",Catalytic direct hydrocarboxylation of styrenes with CO2 and H2,2022.0,13,"… To investigate the energy profile of this hydrocarboxylation, density functional theory (DFT) calculation of the proposed cycle was conducted starting from RhH(DavePhos) CP1 and …"
https://www.nature.com/articles/s41557-020-0487-3,"['Carbonylation', 'OxidativeAddition']",Synthesis and characterization of crystalline niobium and tantalum carbonyl complexes at room temperature,2020.0,41,"… by the oxidation of [M(CO) 6 ] – with 2Ag + [Al(OR F ) 4 ] – (R F , C(CF 3 ) 3 ) under a CO atmosphere; their experimental characterization was supported by density functional theory …"
https://www.nature.com/articles/s41929-023-00937-0,"['HomogeneousCatalysis', 'Carbonylation', 'betaElimination', 'CrossCoupling', 'OxidativeAddition']",Selective synthesis of butane from carbon monoxide using cascade electrolysis and thermocatalysis at ambient conditions,2023.0,49,"… , we performed density functional theory (DFT) calculations … DFT calculations indicate that increased CO coverage on NiO… potential relevance in carbonylation reactions (hydroformylation…"
https://www.nature.com/articles/s41467-024-47913-1,"['Carbonylation', 'CO2RR', 'HomogeneousCatalysis']",Molecular tuning boosts asymmetric CC coupling for CO conversion to acetate,2024.0,22,"… Nowadays, methanol carbonylation still serves as the main method to produce acetate, which is energy-… DFT calculation was performed to identify the positions of the vibrational peaks (…"
https://www.nature.com/articles/s41467-024-45991-9,"['Photoredox', 'CHActivation', 'Carbonylation', 'CrossCoupling', 'OxidativeAddition']",Tuning light-driven oxidation of styrene inside water-soluble nanocages,2024.0,12,… nano-confinement to achieve selective carbonylation of styrene by tuning the dioxygen … and BiPy cages] were all optimized using density functional theory (DFT) at a B3LYP/Lanl2dz/6-…
https://www.nature.com/articles/s41467-019-10819-4,"['Carbonylation', 'CO2RR', 'OxidativeAddition']",Structural defects on converted bismuth oxide nanotubes enable highly active electrocatalysis of carbon dioxide reduction,2019.0,649,"… Carbonylation of methanol is currently the most common strategy for the industrial … on the CO 2 RR activity and selectivity, density functional theory (DFT) calculations were carried out to …"
https://www.nature.com/articles/s43586-021-00041-2,"['Photoredox', 'CHActivation', 'Carbonylation', 'OlefinMetathesis', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",C–H activation,2021.0,520,… involved a cobalt-promoted C–H carbonylation of a Schiff base 32 . Other examples include … DFT investigations indicated that C–H activation via concerted metallation–deprotonation is …
https://www.nature.com/articles/ncomms5245,"['CHActivation', 'Carbonylation', 'MigratoryInsertion', 'CrossCoupling', 'OxidativeAddition']",Facile scission of isonitrile carbon–nitrogen triple bond using a diborane (4) reagent,2014.0,121,"… crystallographic analysis, 13 C NMR spectroscopy with 13 C labelling and DFT calculations. The DFT calculations also revealed the detailed reaction mechanism and indicated that the …"
https://www.nature.com/articles/s41467-024-46884-7,"['Carbonylation', 'OxidativeAddition', 'CHActivation', 'HomogeneousCatalysis']",Water-participated mild oxidation of ethane to acetaldehyde,2024.0,8,… the activity of methanol carbonylation by coordination with … with density functional theoretical (DFT) calculations show that … Density functional theory (DFT) calculations were used to …
https://www.nature.com/articles/s41598-023-37755-0,"['Carbonylation', 'OxidativeAddition']",Two local minima for structures of [4Fe–4S] clusters obtained with density functional theory methods,2023.0,8,… Density functional theory (DFT) methods are widely used to … We also show that some DFT methods may only obtain the L … the importance of reliable DFT methods and geometry …
https://www.nature.com/articles/s41467-024-51281-1,"['CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'OlefinMetathesis', 'betaElimination', 'CrossCoupling']",Elucidation of hemilabile-coordination-induced tunable regioselectivity in single-site Rh-catalyzed heterogeneous hydroformylation,2024.0,10,"… NMR experiments combined with DFT calculations explain the … intermediates were also calculated by the DFT calculation (Fig. 6d… 6a) through carbonylation. Finally, linear and branched …"
https://www.nature.com/articles/s44160-022-00208-z,"['Carbonylation', 'CrossCoupling', 'MigratoryInsertion']",Nickel-catalysed regio-and stereoselective acylzincation of unsaturated hydrocarbons with organozincs and CO,2023.0,14,"… Furthermore, density functional theory calculations show that acylmetallation is lower in … Driven by our continuing research interests in nickel-catalysed carbonylation of C–C bonds 22,23…"
https://www.nature.com/articles/s44160-023-00283-w,"['ReductiveElimination', 'Carbonylation', 'MigratoryInsertion']","Synthesis, isolation and application of a sila-ketenyl anion",2023.0,7,"… A direct carbonylation strategy can also be used to access ynolates from lithiosilyldiazomethane, a synthetic equivalent of lithiocarbene [Li(R)C:] (Fig. 1c) 9 . Ynolates are routinely …"
https://www.nature.com/articles/s41557-018-0201-x,"['Carbonylation', 'CO2RR', 'CrossCoupling', 'OxidativeAddition']",Copper atom-pair catalyst anchored on alloy nanowires for selective and efficient electrochemical reduction of CO2,2019.0,710,"… 7) gives bond lengths (for Cu–O, Cu–Cu and Cu–Pd) very close to those obtained by DFT calculation (vide infra), and thereby adds more validity to our conclusion above. Combining …"
https://www.nature.com/articles/s41467-024-47156-0,"['Photoredox', 'Carbonylation', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'CrossCoupling']",One pot conversion of phenols and anilines to aldehydes and ketones exploiting α gem boryl carbanions,2024.0,6,"… Among different carbonylation methods developed 7 , Pd catalyzed carbonylation reactions … The HOMO-LUMO energy has been computed both by optically and by DFT (Fig. 6c). Cyclic …"
https://www.nature.com/articles/nchem.2367,"['Carbonylation', 'betaElimination', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",A steric tethering approach enables palladium-catalysed C–H activation of primary amino alcohols,2015.0,196,"… amine was confirmed by selective carbonylation of the sp 2 … Guided by our experience with the C–H carbonylation, we first … Smalley for density functional theory calculations and Y. …"
https://www.nature.com/articles/s44160-023-00353-z,"['Photoredox', 'CHActivation', 'Carbonylation', 'betaElimination', 'Transmetalation', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']",Radical thioesterification via nickel-catalysed sensitized electron transfer,2023.0,26,"… successfully developed a palladium-catalysed carbonylation–thiomethylation of aryl halides … DFT studies To gain more mechanistic insights, density functional theory (DFT) calculations …"
https://www.nature.com/articles/s41467-020-18137-w,"['HomogeneousCatalysis', 'Carbonylation', 'MigratoryInsertion', 'Transmetalation', 'ReductiveElimination', 'CrossCoupling', 'OxidativeAddition']","Dearomative 1, 4-difunctionalization of naphthalenes via palladium-catalyzed tandem Heck/Suzuki coupling reaction",2020.0,57,"… Density functional theory (DFT) calculations imply that the facile exergonic dearomative insertion of a naphthalene double bond disrupts the sequence of direct Suzuki coupling, leading …"
https://www.nature.com/articles/s41467-018-03235-7,"['HomogeneousCatalysis', 'CHActivation', 'Carbonylation', 'MigratoryInsertion', 'OxidativeAddition']",Single rhodium atoms anchored in micropores for efficient transformation of methane under mild conditions,2018.0,286,"… acid cannot be formed from carbonylation of methanol by CO … Thus, no 13 CH 3 COOH could be observed if carbonylation … Our DFT calculations suggest that the Rh atom prefers a ten-…"
https://www.nature.com/articles/ncomms14233,"['KetoneHydrogenation', 'CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'OlefinMetathesis']",Biomimetically inspired asymmetric total synthesis of (+)-19-dehydroxyl arisandilactone A,2017.0,48,… Michael/Michael reactions are supported by density functional theory (DFT) calculation. The … ester by bromination 26 and Pd-catalysed carbonylation 27 to give an ester in 63% yield in …
https://www.nature.com/articles/ncomms11806,"['ReductiveElimination', 'betaElimination', 'Carbonylation', 'CrossCoupling']",Palladium/N-heterocyclic carbene catalysed regio and diastereoselective reaction of ketones with allyl reagents via inner-sphere mechanism,2016.0,69,… Mechanistic studies by both experiments and density functional theory (DFT) calculations reveal that the reaction proceeds via an inner-sphere mechanism—nucleophilic attack of …
https://www.nature.com/articles/s41467-019-08577-4,"['KetoneHydrogenation', 'CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'CrossCoupling']",N-formyl-stabilizing quasi-catalytic species afford rapid and selective solvent-free amination of biomass-derived feedstocks,2019.0,81,… amine intermediates elucidated with density functional theory. The protocol provides access … which it is industrially produced by either carbonylation of ammonia or ammonolysis of alkyl …
https://www.nature.com/articles/s41929-023-00959-8,"['Carbonylation', 'CHActivation', 'HomogeneousCatalysis']",Methyl formate as a hydrogen energy carrier,2023.0,64,"… At present, MF is produced industrially from MeOH carbonylation… were derived from density functional theory (DFT) calculations. … Detailed DFT calculations for MF dehydrogenation in the …"
https://www.nature.com/articles/s41467-024-47997-9,"['CHActivation', 'HomogeneousCatalysis', 'Carbonylation', 'betaElimination', 'MigratoryInsertion', 'ReductiveElimination', 'OxidativeAddition']",A human-machine interface for automatic exploration of chemical reaction networks,2024.0,8,… The carbonylation takes place via multiple activated iodide … reaction network by carrying out DFT single-point calculations … Applying DFT as the next more accurate electronic structure …
https://www.nature.com/articles/s41929-018-0192-4,"['Carbonylation', 'OxidativeAddition', 'CrossCoupling', 'HomogeneousCatalysis']",Identification of the active complex for CO oxidation over single-atom Ir-on-MgAl2O4 catalysts,2019.0,301,"… After flowing O 2 on the carbonylated Ir single atoms (Ir(CO) … , we performed density functional theory (DFT) calculations of … Our DFT calculations showed that Ir forms a dicarbonyl in a 6-…"
